date,nifty_close,india_vix,nifty_bank_close,nifty_it_close,nifty_pharma_close,nifty_auto_close,fii_net,dii_net,pcr
2020-09-07,11355.0498046875,22.010000228881836,22944.783203125,18176.80078125,11269.849609375,7957.85009765625,212.77,-803.39,0.8736
2020-09-09,11278.0,22.229999542236328,22266.740234375,18261.5,11304.099609375,7903.10009765625,-959.09,-263.97,0.8231
2020-09-10,11449.25,21.260000228881836,22465.9375,18395.849609375,11303.400390625,7945.0,-39.39,126.61,0.9635
2020-09-11,11464.4501953125,20.709999084472656,22479.6875,18633.25,11313.2998046875,7956.7998046875,4548.39,-3036.31,0.9556
2020-09-14,11440.0498046875,21.190000534057617,22100.9921875,19505.099609375,11233.2998046875,8035.35009765625,298.22,-120.35,0.8553
2020-09-15,11521.7998046875,20.600000381469727,22465.388671875,19627.30078125,11450.5,8033.5,1170.89,-895.63,0.9472
2020-09-16,11604.5498046875,19.65999984741211,22573.2890625,19770.349609375,11688.5498046875,8156.2001953125,264.66,-212.21,0.9859
2020-09-17,11516.099609375,20.100000381469727,22320.08984375,19817.69921875,11735.9501953125,8128.64990234375,-249.82,-1067.83,0.881
2020-09-18,11504.9501953125,20.049999237060547,22030.794921875,19827.099609375,12320.900390625,8161.7001953125,205.15,-100.83,0.8573
2020-09-21,11250.5498046875,22.190000534057617,21366.552734375,19729.0,11799.5498046875,7832.2001953125,-539.81,-517.95,0.7491
2020-09-22,11153.650390625,21.40999984741211,21138.853515625,19866.099609375,11876.849609375,7695.25,-2072.76,878.91,0.7547
2020-09-23,11131.849609375,20.989999771118164,21178.25390625,19805.650390625,11685.900390625,7690.89990234375,-3912.44,1629.23,0.7869
2020-09-24,10805.5498046875,23.510000228881836,20456.611328125,18973.05078125,11334.599609375,7418.85009765625,-1885.69,188.64,0.8859
2020-09-25,11050.25,20.68000030517578,20982.10546875,19629.349609375,11595.900390625,7669.5,-2080.21,2070.63,1.04
2020-09-28,11227.5498046875,19.56999969482422,21665.248046875,19783.05078125,11796.599609375,7902.5498046875,-26.98,542.34,1.1202
2020-09-29,11222.400390625,19.770000457763672,21411.052734375,19831.80078125,11709.5,7925.2001953125,-1456.66,576.5,1.0053
2020-09-30,11247.5498046875,19.530000686645508,21451.55078125,19951.349609375,11772.849609375,7908.10009765625,-712.48,409.47,1.0758
2020-10-01,11416.9501953125,18.350000381469727,22245.7421875,20110.400390625,11822.900390625,7966.10009765625,578.28,-251.74,1.1364
2020-10-06,11662.400390625,19.639999389648438,22853.43359375,20896.75,12009.4501953125,8058.10009765625,-919.26,500.7,1.1474
2020-10-07,11738.849609375,20.059999465942383,22964.533203125,21017.400390625,11915.0,8170.0498046875,-1031.0,-431.21,1.1423
2020-10-08,11834.599609375,20.3799991607666,23191.080078125,21697.25,12209.2001953125,8183.7001953125,302.88,-504.92,1.0919
2020-10-09,11914.2001953125,20.3799991607666,23846.5234375,21837.650390625,12043.9501953125,8163.5,838.37,-317.3,1.1873
2020-10-12,11930.9501953125,21.1299991607666,23712.525390625,22202.099609375,12154.5498046875,8102.5,2259.98,-2275.22,1.0047
2020-10-13,11934.5,20.719999313354492,23491.92578125,22492.599609375,11937.099609375,8052.85009765625,832.14,-1674.46,0.9675
2020-10-14,11971.0498046875,20.209999084472656,23874.373046875,22204.05078125,11857.25,8031.0498046875,821.86,-1276.14,1.0121
2020-10-15,11680.349609375,22.059999465942383,23072.1328125,21567.30078125,11637.900390625,7935.35009765625,-604.07,-808.29,0.9214
2020-10-16,11762.4501953125,21.649999618530273,23532.9765625,21538.150390625,11814.099609375,7959.4501953125,-479.59,-429.81,0.9444
2020-10-19,11873.0498046875,21.81999969482422,24266.46875,21391.900390625,11616.650390625,7870.35009765625,1656.78,-1621.73,1.0263
2020-10-20,11896.7998046875,22.690000534057617,24311.517578125,21694.349609375,11644.400390625,7896.7001953125,1585.07,-1633.23,1.0771
2020-10-21,11937.650390625,22.920000076293945,24634.763671875,21577.650390625,11645.7001953125,7878.0498046875,2108.48,-1633.53,1.0943
2020-10-22,11896.4501953125,22.639999389648438,24483.865234375,21413.5,11545.2998046875,7864.14990234375,1118.46,-2019.87,1.0165
2020-10-23,11930.349609375,21.829999923706055,24478.015625,21523.599609375,11503.0498046875,8094.60009765625,906.93,-891.86,0.983
2020-10-26,11767.75,22.829999923706055,24075.169921875,21265.69921875,11334.2001953125,7833.64990234375,-119.42,-979.16,0.8541
2020-10-27,11889.400390625,22.200000762939453,24769.212890625,21023.400390625,11511.5,7930.64990234375,3514.89,-1570.8,1.1147
2020-10-28,11729.599609375,23.280000686645508,24232.21875,20810.30078125,11325.099609375,7922.75,-1130.98,1.48,0.9385
2020-10-29,11670.7998046875,24.020000457763672,24091.720703125,20876.94921875,11226.0,7846.75,-420.95,-253.41,1.196
2020-10-30,11642.400390625,24.75,23900.623046875,20916.849609375,11243.75,7758.39990234375,-870.88,631.11,1.0586
2020-11-02,11669.150390625,25.209999084472656,24892.2109375,20732.30078125,11175.2998046875,7732.25,-209.39,344.63,1.1849
2020-11-03,11813.5,24.239999771118164,25682.501953125,20736.0,11361.0,7848.85009765625,-3515.38,2835.46,1.2693
2020-11-05,12120.2998046875,20.969999313354492,26312.79296875,21385.650390625,11704.9501953125,7995.5,534.87,-821.6,1.2412
2020-11-06,12263.5498046875,20.5,26798.638671875,21492.30078125,11623.349609375,8006.10009765625,-805.14,-874.35,1.3453
2020-11-09,12461.0498046875,20.110000610351562,27533.779296875,21820.150390625,11674.349609375,8067.64990234375,1175.81,-724.31,1.333
2020-11-11,12749.150390625,22.030000686645508,28844.6640625,21330.5,11570.349609375,8255.2001953125,6207.19,-3463.86,1.297
2020-11-12,12690.7998046875,20.6200008392334,28278.47265625,21363.349609375,11600.7998046875,8284.0498046875,4195.43,-2359.0,1.1067
2020-11-13,12719.9501953125,19.700000762939453,28465.369140625,21436.849609375,11726.4501953125,8308.900390625,1935.92,-2462.42,1.1311
2020-11-17,12874.2001953125,19.799999237060547,29180.9609375,21488.55078125,11690.7998046875,8425.5498046875,4905.35,-3829.16,1.2089
2020-11-18,12938.25,19.1200008392334,29749.50390625,21314.849609375,11612.9501953125,8686.599609375,3071.93,-2789.85,1.2706
2020-11-19,12771.7001953125,19.56999969482422,28902.71484375,21114.44921875,11566.599609375,8628.2998046875,1180.61,-2854.94,1.0389
2020-11-20,12859.0498046875,19.6200008392334,29235.66015625,21409.25,11526.75,8684.75,3860.78,-2868.66,1.1225
2020-11-23,12926.4501953125,20.799999237060547,29023.861328125,22007.05078125,11737.2001953125,8738.599609375,4738.44,-2944.05,1.078
2020-11-24,13055.150390625,21.059999465942383,29736.904296875,22064.30078125,11880.7998046875,8887.9501953125,4563.18,-2522.11,1.2897
2020-11-25,12858.400390625,23.1299991607666,29196.060546875,21705.900390625,11635.2001953125,8738.4501953125,24.2,-1840.33,0.9885
2020-11-26,12987.0,20.020000457763672,29549.40625,21859.900390625,11801.25,8767.75,2027.31,-3400.1,1.1225
2020-11-27,12968.9501953125,19.81999969482422,29608.70703125,21764.900390625,11839.150390625,8891.599609375,7712.98,-4968.9,1.0301
2020-12-02,13113.75,19.90999984741211,29462.80859375,22319.0,12088.599609375,9093.7001953125,48.81,339.19,1.0322
2020-12-03,13133.900390625,19.0,29448.408203125,22202.19921875,12206.9501953125,9245.2998046875,-3475.29,3918.24,1.1419
2020-12-08,13392.9501953125,18.6200008392334,30261.548828125,22617.400390625,12407.2998046875,9297.849609375,351.15,-939.67,1.1878
2020-12-10,13478.2998046875,18.709999084472656,30509.994140625,22755.75,12440.599609375,9200.849609375,615.17,-1028.77,1.101
2020-12-11,13513.849609375,18.790000915527344,30604.494140625,22664.0,12366.0,9188.9501953125,1514.12,-2239.43,1.0586
2020-12-14,13558.150390625,19.399999618530273,30745.54296875,22746.69921875,12459.900390625,9093.099609375,2264.38,-1721.11,1.0463
2020-12-15,13567.849609375,19.350000381469727,30690.693359375,22715.099609375,12432.599609375,9149.75,2484.09,-2666.79,1.0435
2020-12-16,13682.7001953125,19.200000762939453,30698.04296875,22906.25,12547.5,9239.099609375,1981.77,-1718.45,1.0882
2020-12-17,13740.7001953125,19.15999984741211,30846.69140625,22892.25,12602.400390625,9185.2001953125,2355.25,-2494.36,1.1883
2020-12-18,13760.5498046875,18.6200008392334,30714.29296875,23256.599609375,12762.349609375,9168.650390625,2720.95,-2424.61,1.0827
2020-12-21,13328.400390625,23.190000534057617,29456.107421875,22844.599609375,12278.150390625,8745.0,-323.55,486.12,0.8067
2020-12-22,13466.2998046875,21.989999771118164,29625.60546875,23611.599609375,12550.9501953125,8818.599609375,1153.0,-661.51,0.9188
2020-12-23,13601.099609375,20.5,29882.953125,24167.75,12753.25,8935.9501953125,536.13,-1326.92,1.0557
2020-12-24,13749.25,19.969999313354492,30401.845703125,24009.25,12908.9501953125,8978.0498046875,1225.69,-1897.92,1.1213
2020-12-28,13873.2001953125,20.43000030517578,30880.58984375,24100.30078125,12874.349609375,9066.849609375,1588.93,-1386.55,1.1741
2020-12-29,13932.599609375,20.790000915527344,31322.13671875,24274.05078125,12843.900390625,9043.900390625,2349.53,-2010.5,1.167
2020-12-30,13981.9501953125,21.110000610351562,31302.6875,24330.05078125,12823.900390625,9164.7998046875,1824.52,-587.43,1.175
2020-12-31,13981.75,21.100000381469727,31263.6875,24251.349609375,12915.900390625,9193.5,1135.59,-257.64,1.127
2021-01-04,14132.900390625,20.030000686645508,31212.0859375,25110.05078125,13149.7998046875,9417.9501953125,149.41,-296.84,1.0059
2021-01-06,14146.25,21.0,31797.53125,25419.150390625,13118.099609375,9379.5498046875,-449.86,230.49,1.0109
2021-01-07,14137.349609375,20.6200008392334,31955.62890625,25251.19921875,13060.75,9429.650390625,-1245.29,880.6,1.0366
2021-01-11,14484.75,22.3799991607666,31998.529296875,27027.75,13412.349609375,9995.599609375,-202.13,116.01,1.117
2021-01-12,14563.4501953125,22.850000381469727,32338.625,26982.099609375,13244.7001953125,10119.849609375,-2765.84,3467.02,1.1413
2021-01-13,14564.849609375,23.290000915527344,32574.271484375,27004.30078125,13122.5498046875,10208.5498046875,1879.06,-2370.17,1.0497
2021-01-14,14595.599609375,23.030000686645508,32519.37109375,26965.55078125,13232.5498046875,10238.2998046875,1076.62,-188.1,1.0382
2021-01-15,14433.7001953125,24.010000228881836,32246.42578125,26362.80078125,13014.25,10178.2998046875,971.06,-942.07,0.8699
2021-01-18,14281.2998046875,24.399999618530273,31811.380859375,25916.25,12653.5,9961.099609375,650.6,-42.51,0.8038
2021-01-19,14521.150390625,22.899999618530273,32424.47265625,26043.5,12866.0498046875,10136.7998046875,257.55,-199.3,0.9504
2021-01-20,14644.7001953125,21.549999237060547,32543.3203125,26619.69921875,12881.2001953125,10369.25,2289.05,-864.62,0.9797
2021-01-21,14590.349609375,22.18000030517578,32186.525390625,26450.150390625,12697.150390625,10367.75,1614.66,-1039.48,0.9713
2021-01-25,14238.900390625,23.25,31198.037109375,26023.30078125,12756.75,10433.5,-765.3,-387.76,0.7655
2021-01-27,13967.5,24.389999389648438,30284.19921875,25865.30078125,12495.900390625,10210.25,-1688.22,-3.38,0.6829
2021-01-28,13817.5498046875,24.290000915527344,30357.947265625,25301.25,12395.9501953125,10105.599609375,-3712.51,1736.92,0.9838
2021-01-29,13634.599609375,25.34000015258789,30565.14453125,24645.75,12170.25,9813.150390625,-5930.66,2443.2,0.836
2021-02-02,14647.849609375,23.350000381469727,34267.5,25447.80078125,12361.5498046875,10638.599609375,6181.56,-2035.2,1.2112
2021-02-03,14789.9501953125,23.75,34758.046875,25680.900390625,12706.650390625,10749.150390625,2223.16,-854.04,1.2501
2021-02-08,15115.7998046875,23.959999084472656,35983.23046875,25915.599609375,12971.0,11061.150390625,-1539.88,1505.82,1.0649
2021-02-09,15109.2998046875,24.270000457763672,36056.08203125,25779.150390625,12812.7998046875,10907.599609375,348.52,381.7,1.0242
2021-02-11,15173.2998046875,23.049999237060547,35751.6875,26043.44921875,12929.7998046875,10965.25,244.87,-6.0,1.0021
2021-02-12,15163.2998046875,22.040000915527344,36108.48046875,26093.80078125,12785.75,10912.25,-909.71,1372.65,0.9776
2021-02-16,15313.4501953125,21.780000686645508,37097.96875,25613.94921875,12804.150390625,10944.900390625,1144.09,-1559.53,0.955
2021-02-18,15118.9501953125,21.540000915527344,36586.57421875,25618.55078125,12517.5,10827.0,903.07,-1217.34,0.8945
2021-02-19,14981.75,22.25,35841.18359375,25503.19921875,12347.400390625,10540.349609375,118.75,-1174.98,0.8344
2021-02-22,14675.7001953125,25.469999313354492,35256.7890625,24766.44921875,12032.2998046875,10300.0,-893.25,-919.88,0.751
2021-02-23,14707.7998046875,25.229999542236328,35116.54296875,24807.80078125,12029.5,10379.5498046875,-1569.04,216.67,0.7978
2021-02-24,14982.0,24.170000076293945,36451.87890625,24779.400390625,12035.849609375,10405.5,28739.17,230.44,1.0587
2021-02-25,15097.349609375,22.889999389648438,36548.57421875,24872.44921875,12141.7001953125,10497.9501953125,188.08,-746.57,0.9927
2021-02-26,14529.150390625,28.139999389648438,34803.1953125,24301.44921875,11927.900390625,10169.900390625,-8295.17,1499.7,0.7337
2021-03-02,14919.099609375,23.610000610351562,35419.2890625,25301.849609375,12257.2998046875,10744.0498046875,2520.92,-399.74,0.8816
2021-03-03,15245.599609375,22.09000015258789,36367.62890625,25772.650390625,12379.599609375,10673.099609375,2088.7,392.91,1.1057
2021-03-05,14938.099609375,25.559999465942383,35227.73828125,25229.599609375,12192.75,10524.400390625,-2289.46,552.92,0.8187
2021-03-08,14956.2001953125,24.68000030517578,35275.33984375,25347.94921875,12239.849609375,10507.349609375,2116.6,-298.54,0.8022
2021-03-09,15098.400390625,22.5,35865.23046875,25582.349609375,12133.849609375,10464.25,768.58,668.6,0.8672
2021-03-12,15030.9501953125,21.709999084472656,35496.234375,25888.25,12184.25,10383.900390625,-3356.17,1648.79,0.7641
2021-03-15,14929.5,21.229999542236328,35182.140625,26032.05078125,12024.5,10335.099609375,-1101.35,-749.71,0.7339
2021-03-16,14910.4501953125,20.190000534057617,34804.1953125,26363.849609375,12013.0,10350.7998046875,1692.31,-1168.59,0.7
2021-03-17,14721.2998046875,20.15999984741211,34228.8515625,26183.5,11787.5,10159.099609375,2625.82,-562.15,0.6541
2021-03-18,14557.849609375,20.079999923706055,33856.40625,25373.349609375,11514.4501953125,10143.9501953125,1258.47,-1116.17,0.7775
2021-03-19,14744.0,19.989999771118164,34161.203125,25562.75,11667.099609375,10186.5,1418.43,559.62,0.8684
2021-03-22,14736.400390625,20.489999771118164,33603.05859375,26035.349609375,11850.75,10140.4501953125,-786.98,542.7,0.8119
2021-03-23,14814.75,20.670000076293945,34184.0,26105.69921875,11907.2001953125,10187.650390625,-108.24,-529.69,0.9357
2021-03-24,14549.400390625,22.459999084472656,33292.86328125,25802.94921875,11916.2998046875,9925.25,-1951.9,612.8,0.768
2021-03-25,14324.900390625,22.700000762939453,33006.06640625,25237.099609375,11816.7998046875,9651.349609375,-3383.6,2267.69,0.9623
2021-03-26,14507.2998046875,20.649999618530273,33317.8125,25385.099609375,11883.2001953125,9771.5,-50.13,1703.14,0.9634
2021-03-30,14845.099609375,20.489999771118164,33874.70703125,26121.099609375,12206.599609375,9865.0,769.47,2181.01,1.087
2021-03-31,14690.7001953125,20.649999618530273,33303.51171875,25855.0,12272.599609375,9862.4501953125,-1685.91,2081.52,0.914
2021-04-01,14867.349609375,19.989999771118164,33857.60546875,25980.400390625,12377.099609375,10022.599609375,1843.22,-715.21,1.0038
2021-04-05,14637.7998046875,21.219999313354492,32678.470703125,26491.400390625,12331.5,9768.0498046875,-1772.37,987.34,0.7976
2021-04-06,14683.5,20.84000015258789,32500.97265625,26532.19921875,12548.599609375,9781.349609375,1499.37,-1175.01,0.8264
2021-04-08,14873.7998046875,20.309999465942383,32782.46875,27148.400390625,12611.7001953125,9959.349609375,2828.57,-411.36,0.9549
2021-04-13,14504.7998046875,20.459999084472656,31771.23046875,25851.30078125,12807.5,9818.2998046875,-730.81,243.8,0.9236
2021-04-15,14581.4501953125,20.889999389648438,32112.4765625,26010.849609375,12987.0498046875,9691.4501953125,979.7,-526.63,0.9408
2021-04-16,14617.849609375,20.399999618530273,31977.078125,26324.900390625,13234.25,9808.9501953125,437.51,657.55,0.9529
2021-04-19,14359.4501953125,22.489999771118164,31208.037109375,26236.900390625,13256.25,9532.150390625,-1633.7,2355.56,0.9153
2021-04-20,14296.400390625,22.43000030517578,31112.337890625,25877.599609375,13426.900390625,9630.7001953125,-1082.33,1323.01,0.8322
2021-04-22,14406.150390625,23.030000686645508,31782.23046875,25826.69921875,13378.9501953125,9644.5498046875,-909.56,849.98,0.9411
2021-04-23,14341.349609375,22.690000534057617,31721.931640625,25609.099609375,13319.75,9596.9501953125,-1360.76,1695.59,0.9419
2021-04-26,14485.0,23.5,32274.775390625,25680.30078125,13203.849609375,9641.4501953125,-1111.89,1022.57,1.0281
2021-04-27,14653.0498046875,23.079999923706055,32734.96875,25815.75,13296.75,9708.2001953125,-1454.75,1463.44,1.1366
2021-04-28,14864.5498046875,22.579999923706055,33722.41015625,25962.099609375,13252.9501953125,9871.5,766.02,436.2,1.2534
2021-04-29,14894.900390625,23.309999465942383,33714.109375,25874.30078125,13298.650390625,9773.7001953125,809.37,-942.35,1.1501
2021-04-30,14631.099609375,23.030000686645508,32781.41796875,25664.44921875,13469.25,9640.849609375,-3465.07,1419.31,0.8845
2021-05-03,14634.150390625,23.690000534057617,32465.373046875,25676.05078125,13507.4501953125,9662.9501953125,-2014.16,-1191.19,0.8846
2021-05-04,14496.5,23.010000228881836,32269.974609375,25489.0,13234.75,9577.7001953125,-931.66,75.48,0.7977
2021-05-07,14823.150390625,20.81999969482422,32904.1171875,26269.44921875,13747.099609375,9819.4501953125,-338.43,645.59,0.9714
2021-05-10,14942.349609375,20.229999542236328,33142.01171875,26273.44921875,14131.849609375,9973.0498046875,-1915.08,1868.23,0.9851
2021-05-14,14677.7998046875,20.270000457763672,32169.177734375,25588.19921875,13885.5,9810.4501953125,-2607.85,613.26,0.7886
2021-05-17,14923.150390625,19.610000610351562,33458.859375,25703.55078125,13858.7001953125,10001.7001953125,-2255.84,1948.48,1.0542
2021-05-18,15108.099609375,19.239999771118164,33922.00390625,25958.25,13832.400390625,10324.0,618.49,449.52,1.0268
2021-05-19,15030.150390625,19.31999969482422,33684.80859375,25982.80078125,14001.349609375,10249.099609375,-697.75,-852.52,0.9151
2021-05-21,15175.2998046875,19.079999923706055,34606.49609375,26105.30078125,13993.7001953125,10312.400390625,510.16,649.1,0.956
2021-05-24,15197.7001953125,19.1299991607666,34943.1953125,26144.19921875,14034.650390625,10315.75,585.36,-707.69,0.9189
2021-05-26,15301.4501953125,20.8700008392334,34683.796875,26857.349609375,14127.25,10437.7998046875,241.6,-438.59,0.9499
2021-05-27,15337.849609375,19.90999984741211,35094.64453125,27164.80078125,14100.0498046875,10486.0,-660.9,112.38,0.9828
2021-05-28,15435.650390625,17.399999618530273,35141.0390625,27122.80078125,13934.099609375,10510.25,913.59,1275.22,0.9204
2021-06-01,15574.849609375,17.389999389648438,35336.7890625,27144.400390625,14058.0498046875,10457.849609375,-483.64,-380.41,0.8855
2021-06-04,15670.25,15.9399995803833,35291.23828125,26996.75,14101.5498046875,10735.75,-1092.75,416.59,0.8372
2021-06-07,15751.650390625,15.569999694824219,35443.23828125,27295.650390625,14069.0,10806.5498046875,-543.3,521.3,0.8481
2021-06-08,15740.099609375,15.229999542236328,35084.89453125,27623.80078125,14189.849609375,10873.900390625,-69.37,-631.0,0.7943
2021-06-09,15635.349609375,14.75,34800.09375,27539.0,14118.900390625,10734.400390625,-589.36,547.31,0.7152
2021-06-10,15737.75,15.0,35130.7890625,27798.0,14313.900390625,10722.7001953125,-802.81,-998.69,0.8576
2021-06-14,15811.849609375,14.720000267028809,34950.1953125,28314.099609375,14449.599609375,10753.099609375,-503.51,544.26,0.8228
2021-06-15,15869.25,14.609999656677246,35247.33984375,28377.849609375,14322.650390625,10754.400390625,633.69,-649.29,0.8724
2021-06-16,15767.5498046875,14.869999885559082,35003.09375,28448.849609375,14215.7001953125,10669.4501953125,-870.29,-874.2,0.7502
2021-06-17,15691.400390625,15.289999961853027,34604.99609375,28611.349609375,14081.599609375,10523.0,-879.73,45.24,0.7625
2021-06-18,15683.349609375,14.800000190734863,34557.59765625,28445.599609375,14030.599609375,10443.75,2680.57,446.2,0.7863
2021-06-21,15746.5,15.0600004196167,34870.89453125,28367.0,14082.9501953125,10401.150390625,-1244.71,138.09,0.8847
2021-06-22,15772.75,14.739999771118164,34744.59765625,28523.55078125,14095.0,10540.4501953125,-1027.94,302.45,0.7899
2021-06-23,15686.9501953125,15.369999885559082,34573.59765625,28258.5,14018.0498046875,10588.5,3156.53,1317.2,0.7584
2021-06-24,15790.4501953125,15.100000381469727,34826.59375,29048.0,13967.9501953125,10618.4501953125,-2890.94,1138.76,0.9624
2021-06-25,15860.349609375,13.369999885559082,35364.23828125,29210.55078125,14069.599609375,10706.7998046875,-678.84,1832.76,0.9968
2021-06-28,15814.7001953125,13.399999618530273,35359.0390625,29068.55078125,14247.599609375,10709.900390625,-1658.72,1277.08,0.8537
2021-06-29,15748.4501953125,13.0,35009.89453125,28986.25,14330.2001953125,10612.25,116.63,1810.05,0.7497
2021-06-30,15721.5,13.050000190734863,34771.796875,29168.0,14308.900390625,10600.349609375,-1646.66,1520.18,0.7401
2021-07-01,15680.0,12.84000015258789,34683.59765625,29003.099609375,14442.4501953125,10687.7001953125,382.3,-989.5,0.833
2021-07-06,15818.25,12.279999732971191,35578.734375,28649.400390625,14406.9501953125,10559.7001953125,-186.46,983.97,0.9572
2021-07-07,15879.650390625,12.210000038146973,35770.88671875,28734.650390625,14453.2001953125,10552.5,532.94,-231.8,1.0296
2021-07-09,15689.7998046875,12.9399995803833,35071.54296875,28662.19921875,14360.2001953125,10420.2998046875,-145.45,-136.57,0.7808
2021-07-12,15692.599609375,12.989999771118164,35198.48828125,28532.349609375,14372.2001953125,10438.2001953125,-2584.97,2605.81,0.7418
2021-07-13,15812.349609375,12.619999885559082,35672.984375,28439.75,14460.0498046875,10497.7998046875,113.83,344.19,0.9221
2021-07-14,15853.9501953125,12.59000015258789,35667.8359375,29339.849609375,14507.0,10467.900390625,-1303.95,1335.91,0.9554
2021-07-15,15924.2001953125,12.270000457763672,35907.23046875,29718.05078125,14467.4501953125,10426.0,-264.77,439.41,0.9183
2021-07-16,15923.400390625,11.710000038146973,35751.38671875,29400.25,14635.0498046875,10428.4501953125,-466.3,666.07,0.8578
2021-07-19,15752.400390625,12.680000305175781,35078.79296875,29264.0,14669.900390625,10310.900390625,-2198.71,1047.66,0.7091
2021-07-20,15632.099609375,13.210000038146973,34415.05078125,29252.5,14479.2001953125,10222.2001953125,-2834.96,873.14,0.6497
2021-07-22,15824.0498046875,11.890000343322754,34676.8984375,29779.94921875,14575.400390625,10235.7998046875,-247.59,942.55,0.7844
2021-07-23,15856.0498046875,11.760000228881836,35033.9921875,29894.30078125,14597.849609375,10201.349609375,-163.31,2187.8,0.8557
2021-07-26,15824.4501953125,12.449999809265137,34949.29296875,29940.400390625,14652.5498046875,10137.9501953125,-2376.79,1551.27,0.8608
2021-07-27,15746.4501953125,13.229999542236328,34797.04296875,29892.55078125,14018.650390625,10094.349609375,-1459.08,729.96,0.7575
2021-07-28,15709.400390625,13.6899995803833,34532.49609375,29954.150390625,13964.75,10000.400390625,-2274.77,921.45,0.7526
2021-07-29,15778.4501953125,12.949999809265137,34691.09765625,30371.400390625,13920.349609375,9956.650390625,-866.26,2046.96,0.9305
2021-07-30,15763.0498046875,12.800000190734863,34583.94921875,30480.05078125,14425.2998046875,10048.5,-3848.31,2956.68,0.8887
2021-08-02,15885.150390625,12.8100004196167,34709.59765625,30803.05078125,14474.9501953125,10183.4501953125,1876.6,-504.86,0.9425
2021-08-03,16130.75,13.75,35207.0390625,31165.849609375,14647.849609375,10342.599609375,-1494.49,483.62,1.2295
2021-08-04,16258.7998046875,13.210000038146973,36027.6328125,30977.150390625,14594.349609375,10246.7998046875,110.85,552.78,1.2057
2021-08-06,16238.2001953125,12.609999656677246,35808.83203125,31303.30078125,14517.5,10249.5,1422.71,-1626.98,0.9684
2021-08-09,16258.25,12.609999656677246,36028.53125,31441.0,14533.4501953125,10239.0,-802.51,0.6,0.9711
2021-08-10,16280.099609375,12.710000038146973,36033.68359375,31713.400390625,14502.900390625,10158.75,-64.01,-168.19,0.9261
2021-08-11,16282.25,12.710000038146973,35805.98046875,31670.0,14291.150390625,10140.400390625,-860.65,1911.77,0.8639
2021-08-12,16364.400390625,12.369999885559082,35936.6328125,32245.099609375,14133.0498046875,10180.5498046875,-579.27,1735.5,1.0092
2021-08-13,16529.099609375,12.989999771118164,36168.9296875,32678.80078125,14049.0498046875,10178.2998046875,819.77,149.5,1.1119
2021-08-16,16563.05078125,13.460000038146973,36094.08203125,32577.94921875,13965.400390625,10088.7998046875,-1088.32,506.21,1.0836
2021-08-17,16614.599609375,13.40999984741211,35867.03125,33414.75,14041.25,10088.2998046875,-343.73,266.43,1.0487
2021-08-18,16568.849609375,12.90999984741211,35554.0859375,33448.8984375,14071.349609375,10067.9501953125,-595.32,-729.49,0.8849
2021-08-20,16450.5,14.020000457763672,35033.4453125,33351.3515625,13711.150390625,9904.7001953125,-2287.03,119.3,0.8106
2021-08-23,16496.44921875,13.6899995803833,35123.98828125,33919.80078125,13700.599609375,9759.150390625,-1363.36,1452.51,0.804
2021-08-24,16624.599609375,13.1899995803833,35711.6875,33838.3984375,13876.0498046875,9832.7998046875,-1644.91,2380.05,1.0378
2021-08-25,16634.650390625,13.5,35585.8359375,34083.94921875,13830.5,9808.650390625,-1071.83,-151.39,0.9613
2021-08-26,16636.900390625,13.539999961853027,35617.13671875,34041.1015625,13758.599609375,9763.099609375,-1974.48,1055.21,0.994
2021-08-27,16705.19921875,13.40999984741211,35627.38671875,34309.80078125,13948.7001953125,9793.849609375,-778.75,1646.19,1.0832
2021-08-30,16931.05078125,13.319999694824219,36347.2265625,34109.25,14222.5,9957.900390625,1202.81,688.85,1.2664
2021-08-31,17132.19921875,14.520000457763672,36424.1796875,34570.25,14344.75,10034.4501953125,3881.16,-1872.4,1.2544
2021-09-02,17234.150390625,14.239999771118164,36830.87109375,34680.30078125,14458.5,10022.4501953125,1300.65,-1756.24,1.0633
2021-09-03,17323.599609375,14.539999961853027,36760.72265625,34891.19921875,14485.650390625,10124.75,2801.87,1250.22,0.9677
2021-09-06,17377.80078125,15.109999656677246,36591.92578125,35415.1015625,14481.5498046875,10167.25,-846.37,-271.7,0.8917
2021-09-07,17362.099609375,14.899999618530273,36468.375,34951.30078125,14387.349609375,10152.7001953125,-1124.65,106.55,0.8634
2021-09-08,17353.5,14.40999984741211,36767.7734375,34678.19921875,14349.4501953125,10100.400390625,211.91,-716.15,0.9326
2021-09-09,17369.25,13.9399995803833,36682.7734375,34802.30078125,14329.849609375,10112.599609375,423.44,704.21,0.9694
2021-09-13,17355.30078125,14.029999732971191,36471.375,35129.6015625,14377.0498046875,10120.150390625,1419.31,-559.59,0.9145
2021-09-14,17380.0,13.579999923706055,36612.625,35431.5,14410.9501953125,10209.599609375,1649.6,-310.31,0.8811
2021-09-15,17519.44921875,13.729999542236328,36851.8203125,36075.19921875,14487.900390625,10297.0,232.84,167.67,1.0285
2021-09-16,17629.5,14.40999984741211,37668.1640625,35852.44921875,14491.349609375,10351.4501953125,1621.88,-795.13,1.0139
2021-09-17,17585.150390625,15.229999542236328,37811.5078125,35646.5,14355.150390625,10351.4501953125,1552.59,-1398.55,0.8891
