date,dii_long,dii_short,dii_net,fii_long,fii_short,fii_net,pcr
2023-08-18,285702.0,1816306.0,-1530604.0,3467806.0,3215106.0,252700.0,0.7776
2023-08-21,289124.0,1822543.0,-1533419.0,3739219.0,3476783.0,262436.0,0.8919
2023-08-22,292607.0,1825990.0,-1533383.0,3773312.0,3293669.0,479643.0,0.7949
2023-08-23,293715.0,1833291.0,-1539576.0,4010456.0,3634592.0,375864.0,1.0292
2023-08-24,293399.0,1837391.0,-1543992.0,2847757.0,2494945.0,352812.0,0.7937
2023-08-25,293200.0,1836353.0,-1543153.0,3367355.0,3022929.0,344426.0,0.7462
2023-08-28,299556.0,1842683.0,-1543127.0,3774420.0,3302712.0,471708.0,0.9142
2023-08-29,308521.0,1851805.0,-1543284.0,4034525.0,3307840.0,726685.0,0.8533
2023-08-30,271501.0,1841382.0,-1569881.0,4035400.0,3482466.0,552934.0,0.7016
2023-08-31,215945.0,1675581.0,-1459636.0,2607262.0,2272872.0,334390.0,0.8962
2023-09-01,231858.0,1727365.0,-1495507.0,3154844.0,2858833.0,296011.0,1.1052
2023-09-04,238518.0,1771470.0,-1532952.0,3398844.0,3072346.0,326498.0,1.1169
2023-09-05,250455.0,1793079.0,-1542624.0,3880975.0,3061691.0,819284.0,1.0211
2023-09-06,259158.0,1824961.0,-1565803.0,3278429.0,2634956.0,643473.0,1.0487
2023-09-07,276364.0,1839651.0,-1563287.0,2897139.0,2460315.0,436824.0,1.1605
2023-09-08,287190.0,1847430.0,-1560240.0,3354911.0,3072554.0,282357.0,1.1681
2023-09-11,305629.0,1847851.0,-1542222.0,3791006.0,3527319.0,263687.0,1.2406
2023-09-12,319527.0,1845100.0,-1525573.0,4132788.0,3223914.0,908874.0,1.0142
2023-09-13,325839.0,1860119.0,-1534280.0,3488569.0,2814246.0,674323.0,1.0711
2023-09-14,328118.0,1873723.0,-1545605.0,3215170.0,2564021.0,651149.0,0.967
2023-09-15,326851.0,1910981.0,-1584130.0,3555466.0,2907303.0,648163.0,1.0164
2023-09-18,321607.0,1915956.0,-1594349.0,3498409.0,2803000.0,695409.0,0.8464
2023-09-20,295927.0,1954377.0,-1658450.0,3152750.0,2738719.0,414031.0,0.7326
2023-09-21,293499.0,1957304.0,-1663805.0,3361160.0,2826898.0,534262.0,0.7285
2023-09-22,304088.0,1970973.0,-1666885.0,3746368.0,3323928.0,422440.0,0.7167
2023-09-25,305497.0,1983878.0,-1678381.0,3935894.0,3474815.0,461079.0,0.794
2023-09-26,309801.0,1986055.0,-1676254.0,3818322.0,3421800.0,396522.0,0.7757
2023-09-27,340330.0,1989468.0,-1649138.0,4153277.0,3753024.0,400253.0,0.8749
2023-09-28,292116.0,1800611.0,-1508495.0,2682045.0,2349362.0,332683.0,0.7942
2023-09-29,326477.0,1817436.0,-1490959.0,2897791.0,2733910.0,163881.0,0.9077
2023-10-03,326834.0,1843530.0,-1516696.0,3645763.0,2944598.0,701165.0,0.8093
2023-10-04,329479.0,1861735.0,-1532256.0,3169836.0,2608722.0,561114.0,0.8449
2023-10-05,333697.0,1865844.0,-1532147.0,2741789.0,2398537.0,343252.0,0.8653
2023-10-06,342042.0,1894151.0,-1552109.0,3098297.0,2704420.0,393877.0,0.9058
2023-10-09,343486.0,1895144.0,-1551658.0,3209954.0,2857858.0,352096.0,0.778
2023-10-10,333977.0,1917755.0,-1583778.0,3100758.0,2994860.0,105898.0,1.0754
2023-10-11,321968.0,1929320.0,-1607352.0,3003337.0,2561902.0,441435.0,1.0007
2023-10-12,324037.0,1943507.0,-1619470.0,2817330.0,2499253.0,318077.0,0.94
2023-10-13,325917.0,1953945.0,-1628028.0,3238173.0,3080750.0,157423.0,0.8575
2023-10-16,326018.0,1963365.0,-1637347.0,3441219.0,3338217.0,103002.0,0.835
2023-10-17,328402.0,1978684.0,-1650282.0,3799072.0,3105387.0,693685.0,0.8142
2023-10-18,333249.0,1991949.0,-1658700.0,3195498.0,2807472.0,388026.0,0.7191
2023-10-19,340844.0,1995896.0,-1655052.0,3125748.0,2737940.0,387808.0,0.7562
2023-10-20,343747.0,1986533.0,-1642786.0,3526195.0,3062067.0,464128.0,0.7351
2023-10-23,324461.0,1990757.0,-1666296.0,3747891.0,3344642.0,403249.0,0.5792
2023-10-25,301566.0,2004191.0,-1702625.0,4394853.0,3594809.0,800044.0,0.5784
2023-10-26,255952.0,1829288.0,-1573336.0,2911347.0,2561944.0,349403.0,0.7715
2023-10-27,283009.0,2012623.0,-1729614.0,3404817.0,3084061.0,320756.0,0.899
2023-10-30,285661.0,2010912.0,-1725251.0,3652806.0,3577475.0,75331.0,1.0792
2023-10-31,290253.0,2023788.0,-1733535.0,3706438.0,3418987.0,287451.0,0.8466
2023-11-01,294241.0,2059869.0,-1765628.0,3511798.0,2890365.0,621433.0,0.8066
2023-11-02,295440.0,2106635.0,-1811195.0,3071077.0,2705940.0,365137.0,0.8673
2023-11-03,301619.0,2122190.0,-1820571.0,3512662.0,3190910.0,321752.0,0.8984
2023-11-06,311997.0,2128223.0,-1816226.0,3697710.0,3460580.0,237130.0,1.0272
2023-11-07,311699.0,2143381.0,-1831682.0,3927422.0,3675878.0,251544.0,1.0447
2023-11-08,308627.0,2147197.0,-1838570.0,3619201.0,3161345.0,457856.0,0.8779
2023-11-09,312526.0,2161161.0,-1848635.0,3361592.0,2881840.0,479752.0,0.8843
2023-11-10,312765.0,2164151.0,-1851386.0,3624961.0,3210976.0,413985.0,0.9388
2023-11-13,313513.0,2165811.0,-1852298.0,3657348.0,3239003.0,418345.0,0.9097
2023-11-15,316018.0,2179020.0,-1863002.0,3396586.0,3011615.0,384971.0,1.0061
2023-11-16,306825.0,2196959.0,-1890134.0,3397108.0,2935437.0,461671.0,0.9359
2023-11-17,303181.0,2231350.0,-1928169.0,4253382.0,4002367.0,251015.0,0.7609
2023-11-20,302248.0,2241897.0,-1939649.0,4205459.0,4137024.0,68435.0,0.7429
2023-11-21,300621.0,2254772.0,-1954151.0,4383702.0,3989515.0,394187.0,0.7804
2023-11-22,296515.0,2263023.0,-1966508.0,3778414.0,3372617.0,405797.0,0.8883
2023-11-23,296700.0,2257909.0,-1961209.0,3319170.0,2887366.0,431804.0,0.882
2023-11-24,295727.0,2257682.0,-1961955.0,3690800.0,3222933.0,467867.0,0.9048
2023-11-28,283568.0,2262410.0,-1978842.0,4004864.0,3438743.0,566121.0,1.0514
2023-11-29,292268.0,2272979.0,-1980711.0,4680282.0,4091321.0,588961.0,1.3206
2023-11-30,260774.0,2057363.0,-1796589.0,2812719.0,2327585.0,485134.0,1.0299
2023-12-01,272642.0,2079418.0,-1806776.0,3497203.0,3127177.0,370026.0,1.0487
2023-12-04,274301.0,2073732.0,-1799431.0,4442509.0,3755863.0,686646.0,1.3864
2023-12-05,280316.0,2064015.0,-1783699.0,4308930.0,3824837.0,484093.0,1.1344
2023-12-06,283724.0,2078616.0,-1794892.0,3860049.0,2997812.0,862237.0,1.0097
2023-12-07,275151.0,2101298.0,-1826147.0,3377529.0,2870798.0,506731.0,1.0224
2023-12-08,282274.0,2106333.0,-1824059.0,3884279.0,3243004.0,641275.0,1.0726
2023-12-11,277839.0,2110308.0,-1832469.0,4002709.0,3479818.0,522891.0,0.968
2023-12-12,268194.0,2118823.0,-1850629.0,4128147.0,3549248.0,578899.0,0.8152
2023-12-13,274135.0,2136890.0,-1862755.0,3830277.0,3045318.0,784959.0,0.8695
2023-12-14,291094.0,2147741.0,-1856647.0,3477425.0,3080995.0,396430.0,0.9932
2023-12-15,302415.0,2129934.0,-1827519.0,4018038.0,3626864.0,391174.0,1.0841
2023-12-18,308540.0,2134875.0,-1826335.0,4259864.0,3848217.0,411647.0,0.885
2023-12-19,299951.0,2155184.0,-1855233.0,4613828.0,3665260.0,948568.0,0.9101
2023-12-20,297491.0,2154365.0,-1856874.0,4216403.0,3431744.0,784659.0,0.6657
2023-12-21,295894.0,2178857.0,-1882963.0,3729872.0,3040804.0,689068.0,0.9618
2023-12-22,299362.0,2209631.0,-1910269.0,4211979.0,3218988.0,992991.0,0.8914
2023-12-26,302875.0,2219637.0,-1916762.0,4693802.0,3267480.0,1426322.0,1.0353
2023-12-27,305201.0,2219292.0,-1914091.0,5256608.0,3590398.0,1666210.0,1.238
2023-12-28,195435.0,2081895.0,-1886460.0,2735754.0,2065415.0,670339.0,1.0539
2023-12-29,204158.0,2132693.0,-1928535.0,3582409.0,2593560.0,988849.0,0.8997
2024-01-01,200938.0,2161234.0,-1960296.0,4417187.0,3022057.0,1395130.0,0.9023
2024-01-02,199114.0,2193594.0,-1994480.0,4696040.0,3317571.0,1378469.0,0.6792
2024-01-03,196808.0,2223113.0,-2026305.0,3792928.0,2873041.0,919887.0,0.7671
2024-01-04,198044.0,2261264.0,-2063220.0,3233505.0,2463720.0,769785.0,1.0287
2024-01-05,200136.0,2267023.0,-2066887.0,3948068.0,2890610.0,1057458.0,0.8132
2024-01-08,206835.0,2261467.0,-2054632.0,4220635.0,3728858.0,491777.0,0.6385
2024-01-09,207338.0,2260902.0,-2053564.0,4236260.0,3616195.0,620065.0,0.6453
2024-01-10,205892.0,2289052.0,-2083160.0,3537656.0,2916235.0,621421.0,0.8904
2024-01-11,210220.0,2307456.0,-2097236.0,3276183.0,2731874.0,544309.0,0.8388
2024-01-12,223642.0,2317454.0,-2093812.0,4173102.0,3356234.0,816868.0,1.0376
2024-01-15,226217.0,2325086.0,-2098869.0,4683274.0,3836030.0,847244.0,1.132
2024-01-16,224514.0,2317763.0,-2093249.0,5002235.0,3789373.0,1212862.0,0.9226
2024-01-17,216503.0,2351546.0,-2135043.0,4161812.0,3948265.0,213547.0,0.6446
2024-01-18,212577.0,2392780.0,-2180203.0,3743688.0,3398619.0,345069.0,0.6878
2024-01-19,218929.0,2411355.0,-2192426.0,4396165.0,3965977.0,430188.0,0.6745
2024-01-23,231329.0,2384131.0,-2152802.0,4575441.0,4129394.0,446047.0,0.5885
2024-01-24,223056.0,2446312.0,-2223256.0,4919175.0,4476197.0,442978.0,0.6999
2024-01-25,132647.0,2215022.0,-2082375.0,2943767.0,2752932.0,190835.0,0.8006
2024-01-29,137483.0,2266393.0,-2128910.0,3857312.0,3702448.0,154864.0,0.9248
2024-01-30,142609.0,2302554.0,-2159945.0,3906524.0,3838634.0,67890.0,0.7429
2024-01-31,144846.0,2317675.0,-2172829.0,3074223.0,3119286.0,-45063.0,0.8159
2024-02-01,142230.0,2349332.0,-2207102.0,3336194.0,3170861.0,165333.0,0.8035
2024-02-02,150732.0,2395443.0,-2244711.0,3844787.0,3673967.0,170820.0,0.7928
2024-02-05,156144.0,2400124.0,-2243980.0,3982067.0,3954148.0,27919.0,0.7119
2024-02-06,158051.0,2416833.0,-2258782.0,4140400.0,3972512.0,167888.0,0.7935
2024-02-07,160707.0,2437588.0,-2276881.0,3358261.0,3079950.0,278311.0,0.8665
2024-02-08,165271.0,2446887.0,-2281616.0,3581157.0,3407395.0,173762.0,0.7076
2024-02-09,171338.0,2445522.0,-2274184.0,3759034.0,3624300.0,134734.0,0.8283
2024-02-12,171723.0,2471651.0,-2299928.0,4179576.0,4152306.0,27270.0,0.6472
2024-02-13,170883.0,2498187.0,-2327304.0,4088673.0,3956441.0,132232.0,0.8766
2024-02-14,172455.0,2511408.0,-2338953.0,3634689.0,3254092.0,380597.0,0.9872
2024-02-15,176694.0,2516563.0,-2339869.0,3552419.0,3384063.0,168356.0,0.966
2024-02-16,181617.0,2539289.0,-2357672.0,4031253.0,3940781.0,90472.0,0.9951
2024-02-19,183780.0,2539202.0,-2355422.0,4150423.0,4208690.0,-58267.0,1.0016
2024-02-20,185475.0,2524718.0,-2339243.0,4333614.0,4393691.0,-60077.0,1.129
2024-02-21,187737.0,2506458.0,-2318721.0,3720756.0,3506940.0,213816.0,0.7757
2024-02-22,188545.0,2529194.0,-2340649.0,3594302.0,3256405.0,337897.0,0.8554
2024-02-23,203395.0,2516902.0,-2313507.0,4096864.0,3756501.0,340363.0,0.8092
2024-02-26,197767.0,2516307.0,-2318540.0,4285070.0,4057880.0,227190.0,0.7571
2024-02-27,204432.0,2514104.0,-2309672.0,4434442.0,4164640.0,269802.0,0.8071
2024-02-28,209073.0,2498623.0,-2289550.0,4830276.0,4960430.0,-130154.0,0.6205
2024-02-29,162226.0,2304798.0,-2142572.0,2992602.0,2730585.0,262017.0,0.9007
2024-03-01,168524.0,2336266.0,-2167742.0,3956995.0,3769872.0,187123.0,1.1789
2024-03-04,185960.0,2360457.0,-2174497.0,3994633.0,4013620.0,-18987.0,1.1215
2024-03-05,189247.0,2376751.0,-2187504.0,4066546.0,4232524.0,-165978.0,1.0999
2024-03-06,197595.0,2394850.0,-2197255.0,3582562.0,3410943.0,171619.0,1.0653
2024-03-07,207417.0,2408486.0,-2201069.0,3639957.0,3389241.0,250716.0,0.9229
2024-03-11,211059.0,2419518.0,-2208459.0,4105435.0,3992869.0,112566.0,0.7411
2024-03-12,213717.0,2453779.0,-2240062.0,3840814.0,3695570.0,145244.0,0.755
2024-03-13,220564.0,2479345.0,-2258781.0,4002646.0,3738145.0,264501.0,0.6629
2024-03-14,224313.0,2505479.0,-2281166.0,3442455.0,3043535.0,398920.0,0.7959
2024-03-15,229658.0,2509813.0,-2280155.0,4105096.0,3816794.0,288302.0,0.757
2024-03-18,229586.0,2523411.0,-2293825.0,4043841.0,3832422.0,211419.0,0.775
2024-03-19,230467.0,2537577.0,-2307110.0,4271154.0,4222031.0,49123.0,0.6748
2024-03-20,231034.0,2556854.0,-2325820.0,3664122.0,3374965.0,289157.0,0.7442
2024-03-21,233376.0,2576075.0,-2342699.0,3670408.0,3260842.0,409566.0,0.8726
2024-03-22,234705.0,2586747.0,-2352042.0,3881924.0,3484042.0,397882.0,0.9854
2024-03-26,232060.0,2600801.0,-2368741.0,4191561.0,3841911.0,349650.0,0.879
2024-03-27,244573.0,2563738.0,-2319165.0,4000122.0,3482467.0,517655.0,0.9687
2024-03-28,159915.0,2366317.0,-2206402.0,3370534.0,2811772.0,558762.0,1.0048
2024-04-01,163072.0,2405843.0,-2242771.0,3749813.0,3281059.0,468754.0,1.0184
2024-04-02,155456.0,2443348.0,-2287892.0,3963167.0,3611567.0,351600.0,0.9248
2024-04-03,160685.0,2450200.0,-2289515.0,3366603.0,2899185.0,467418.0,0.9183
2024-04-04,166394.0,2454400.0,-2288006.0,3125986.0,2666148.0,459838.0,0.9807
2024-04-05,171336.0,2427957.0,-2256621.0,4084557.0,3568314.0,516243.0,1.0761
2024-04-08,169594.0,2454309.0,-2284715.0,4195765.0,3894652.0,301113.0,1.1177
2024-04-09,168559.0,2462768.0,-2294209.0,4542119.0,3873304.0,668815.0,1.0218
2024-04-10,174155.0,2463213.0,-2289058.0,3219263.0,2617526.0,601737.0,1.0035
2024-04-12,173939.0,2502107.0,-2328168.0,3816096.0,3452581.0,363515.0,0.7576
2024-04-15,168589.0,2538266.0,-2369677.0,4251729.0,4135112.0,116617.0,0.657
2024-04-16,168046.0,2546890.0,-2378844.0,3705742.0,3267979.0,437763.0,0.7187
2024-04-18,180346.0,2568713.0,-2388367.0,3778172.0,3250201.0,527971.0,0.7139
2024-04-19,185588.0,2558411.0,-2372823.0,4335354.0,3627518.0,707836.0,0.874
2024-04-22,195477.0,2577417.0,-2381940.0,4534481.0,3940355.0,594126.0,0.9505
2024-04-23,209284.0,2592855.0,-2383571.0,4611435.0,4018373.0,593062.0,0.8849
2024-04-24,229510.0,2598080.0,-2368570.0,3895749.0,3156298.0,739451.0,0.908
2024-04-25,196498.0,2423112.0,-2226614.0,3430020.0,2563022.0,866998.0,1.1356
2024-04-26,326450.0,3003219.0,-2676769.0,5235060.0,3943104.0,1291956.0,0.8886
2024-04-29,366633.0,3029327.0,-2662694.0,5925184.0,4555264.0,1369920.0,1.2527
2024-04-30,364916.0,3052363.0,-2687447.0,5566832.0,3796757.0,1770075.0,1.0115
2024-05-02,363935.0,3143111.0,-2779176.0,4975811.0,3359905.0,1615906.0,0.9759
2024-05-03,350450.0,3215935.0,-2865485.0,5560797.0,4231924.0,1328873.0,0.7693
2024-05-06,355477.0,3252808.0,-2897331.0,5797132.0,4534193.0,1262939.0,0.7469
2024-05-07,373750.0,3285344.0,-2911594.0,6303373.0,4990626.0,1312747.0,0.6689
2024-05-08,380570.0,3331539.0,-2950969.0,5643730.0,4496159.0,1147571.0,0.7433
2024-05-09,386882.0,3368875.0,-2981993.0,4808382.0,4020192.0,788190.0,0.733
2024-05-10,400206.0,3372216.0,-2972010.0,5316501.0,4618136.0,698365.0,0.7631
2024-05-13,412994.0,3408782.0,-2995788.0,5460896.0,4907488.0,553408.0,0.8588
2024-05-14,424950.0,3417154.0,-2992204.0,5602934.0,4779000.0,823934.0,0.862
2024-05-15,425149.0,3399233.0,-2974084.0,5184882.0,4505798.0,679084.0,0.8204
2024-05-16,432244.0,3366108.0,-2933864.0,4848317.0,4238318.0,609999.0,0.9355
2024-05-17,433933.0,3348195.0,-2914262.0,5183230.0,4606718.0,576512.0,0.981
2024-05-21,442487.0,3346358.0,-2903871.0,5880405.0,5193233.0,687172.0,0.8905
2024-05-22,451098.0,3331647.0,-2880549.0,5482810.0,4755317.0,727493.0,0.9634
2024-05-23,468172.0,3312959.0,-2844787.0,5050109.0,4187670.0,862439.0,1.093
2024-05-24,501632.0,3334185.0,-2832553.0,5862696.0,4994554.0,868142.0,0.995
2024-05-27,517617.0,3352834.0,-2835217.0,6311594.0,5513422.0,798172.0,0.9164
2024-05-28,527565.0,3357447.0,-2829882.0,6688527.0,5703041.0,985486.0,0.8383
2024-05-29,536616.0,3396115.0,-2859499.0,6054162.0,4718089.0,1336073.0,0.7638
2024-05-30,476093.0,3077709.0,-2601616.0,3807194.0,3891489.0,-84295.0,0.9731
2024-05-31,474952.0,3216535.0,-2741583.0,4746817.0,5305517.0,-558700.0,0.8809
2024-06-03,448787.0,3213194.0,-2764407.0,5391017.0,6096617.0,-705600.0,0.8691
2024-06-04,455555.0,3186520.0,-2730965.0,5786244.0,6570643.0,-784399.0,0.6141
2024-06-05,491162.0,3190443.0,-2699281.0,5588289.0,5548194.0,40095.0,0.7292
2024-06-06,511101.0,3236475.0,-2725374.0,4420551.0,4055542.0,365009.0,0.8054
2024-06-07,529676.0,3205786.0,-2676110.0,5489910.0,4891247.0,598663.0,0.9203
2024-06-10,504726.0,3196182.0,-2691456.0,5588212.0,5131630.0,456582.0,0.811
2024-06-11,484613.0,3251918.0,-2767305.0,5636286.0,5287699.0,348587.0,0.8681
2024-06-12,462521.0,3269898.0,-2807377.0,5660278.0,4950900.0,709378.0,0.9098
2024-06-13,466560.0,3248213.0,-2781653.0,4873447.0,4100178.0,773269.0,0.9164
2024-06-14,462175.0,3247703.0,-2785528.0,5603309.0,4591469.0,1011840.0,1.0177
2024-06-18,474691.0,3263843.0,-2789152.0,6010742.0,4592518.0,1418224.0,1.0772
2024-06-19,480256.0,3251547.0,-2771291.0,6154847.0,4733908.0,1420939.0,1.0063
2024-06-20,491919.0,3257649.0,-2765730.0,5480034.0,4568282.0,911752.0,1.0525
2024-06-21,493091.0,3260650.0,-2767559.0,5861136.0,5042466.0,818670.0,0.9144
2024-06-24,511596.0,3315886.0,-2804290.0,6566136.0,5564977.0,1001159.0,1.0382
2024-06-25,525771.0,3325806.0,-2800035.0,7534947.0,5844092.0,1690855.0,1.2633
2024-06-26,525802.0,3362319.0,-2836517.0,7216638.0,5506083.0,1710555.0,1.1134
2024-06-27,359939.0,2985517.0,-2625578.0,4917437.0,3593229.0,1324208.0,1.144
2024-06-28,369070.0,3077706.0,-2708636.0,5504819.0,4019200.0,1485619.0,0.8991
2024-07-01,373517.0,3110791.0,-2737274.0,5657200.0,4413100.0,1244100.0,1.0133
2024-07-02,377981.0,3153783.0,-2775802.0,5674712.0,4629974.0,1044738.0,0.9103
2024-07-03,375113.0,3216002.0,-2840889.0,5545568.0,4143113.0,1402455.0,1.0948
2024-07-04,392973.0,3245972.0,-2852999.0,5294357.0,3555193.0,1739164.0,1.0375
2024-07-05,416976.0,3291983.0,-2875007.0,6441144.0,4175292.0,2265852.0,0.9175
2024-07-08,457512.0,3310592.0,-2853080.0,6496770.0,4419741.0,2077029.0,0.8664
2024-07-09,525850.0,3341809.0,-2815959.0,6479242.0,4771672.0,1707570.0,0.9202
2024-07-10,591002.0,3354432.0,-2763430.0,5931111.0,4247037.0,1684074.0,0.8535
2024-07-11,599710.0,3389175.0,-2789465.0,4845230.0,3954914.0,890316.0,0.9552
2024-07-12,606923.0,3388041.0,-2781118.0,5492448.0,4584418.0,908030.0,0.9704
2024-07-15,622850.0,3399760.0,-2776910.0,5998647.0,4710690.0,1287957.0,1.0861
2024-07-16,625246.0,3426458.0,-2801212.0,5544662.0,4049888.0,1494774.0,1.0201
2024-07-18,623606.0,3429567.0,-2805961.0,5072249.0,3688824.0,1383425.0,1.0188
2024-07-19,588176.0,3403110.0,-2814934.0,5905122.0,4332351.0,1572771.0,0.8278
2024-07-22,654140.0,3411818.0,-2757678.0,6419574.0,4630139.0,1789435.0,0.8189
2024-07-23,632566.0,3418727.0,-2786161.0,6577044.0,5114668.0,1462376.0,0.7073
2024-07-24,660848.0,3433477.0,-2772629.0,6588712.0,4841143.0,1747569.0,0.7931
2024-07-25,454342.0,3119871.0,-2665529.0,4642296.0,3670280.0,972016.0,0.9287
2024-07-26,471302.0,3164080.0,-2692778.0,6129483.0,4745201.0,1384282.0,1.0919
2024-07-29,509037.0,3197482.0,-2688445.0,6153217.0,4882950.0,1270267.0,0.8937
2024-07-30,517203.0,3223272.0,-2706069.0,6145342.0,4776118.0,1369224.0,0.9728
2024-07-31,527270.0,3242831.0,-2715561.0,5998073.0,4424111.0,1573962.0,1.1098
2024-08-01,563254.0,3270173.0,-2706919.0,4991120.0,3861182.0,1129938.0,0.9125
2024-08-02,598425.0,3293700.0,-2695275.0,6170579.0,4661616.0,1508963.0,0.7782
2024-08-05,624924.0,3366979.0,-2742055.0,6553587.0,5351677.0,1201910.0,0.664
2024-08-06,629686.0,3377998.0,-2748312.0,7295209.0,5472167.0,1823042.0,0.6423
2024-08-07,648521.0,3428037.0,-2779516.0,6998388.0,4848708.0,2149680.0,0.8235
2024-08-08,625706.0,3392859.0,-2767153.0,5146922.0,4101872.0,1045050.0,0.8512
2024-08-09,643875.0,3426090.0,-2782215.0,5692784.0,4617704.0,1075080.0,0.891
2024-08-12,634269.0,3454645.0,-2820376.0,5753256.0,4872907.0,880349.0,0.8956
2024-08-13,607305.0,3453528.0,-2846223.0,6706405.0,5700889.0,1005516.0,0.679
2024-08-14,588631.0,3454743.0,-2866112.0,5138178.0,4187549.0,950629.0,0.8388
2024-08-16,596456.0,3491650.0,-2895194.0,5978692.0,4992979.0,985713.0,1.0286
2024-08-19,615656.0,3504893.0,-2889237.0,5996044.0,5273750.0,722294.0,0.8898
2024-08-20,626444.0,3523950.0,-2897506.0,6188737.0,5233492.0,955245.0,1.0173
2024-08-21,634528.0,3561229.0,-2926701.0,6131170.0,4949252.0,1181918.0,1.0059
2024-08-22,627362.0,3577345.0,-2949983.0,5464742.0,4341356.0,1123386.0,0.9814
2024-08-23,712506.0,3582558.0,-2870052.0,6325894.0,5296824.0,1029070.0,0.9315
2024-08-26,713994.0,3585090.0,-2871096.0,6804421.0,5515937.0,1288484.0,0.98
2024-08-27,732492.0,3558753.0,-2826261.0,6732735.0,5451303.0,1281432.0,0.9667
2024-08-28,735950.0,3553991.0,-2818041.0,6618262.0,5184392.0,1433870.0,1.0204
2024-08-29,532144.0,3244854.0,-2712710.0,5067786.0,3693775.0,1374011.0,1.0641
2024-08-30,568238.0,3309835.0,-2741597.0,6172678.0,4472749.0,1699929.0,1.124
2024-09-02,670181.0,3348170.0,-2677989.0,6440831.0,4786541.0,1654290.0,0.9961
2024-09-03,673364.0,3396384.0,-2723020.0,6604977.0,4879620.0,1725357.0,1.0669
2024-09-04,809802.0,3410528.0,-2600726.0,6451579.0,4517982.0,1933597.0,0.9684
2024-09-05,859052.0,3468217.0,-2609165.0,5518291.0,3996103.0,1522188.0,0.9949
2024-09-06,845730.0,3444109.0,-2598379.0,6714100.0,5395285.0,1318815.0,0.7314
2024-09-09,849211.0,3444259.0,-2595048.0,6770853.0,5077717.0,1693136.0,0.858
2024-09-10,867979.0,3430597.0,-2562618.0,6790574.0,5196438.0,1594136.0,0.9214
2024-09-11,861340.0,3411393.0,-2550053.0,6499559.0,5116696.0,1382863.0,0.8044
2024-09-12,878111.0,3415356.0,-2537245.0,5802410.0,4301123.0,1501287.0,1.1173
2024-09-13,911992.0,3421015.0,-2509023.0,6374978.0,4998078.0,1376900.0,1.0801
2024-09-16,919794.0,3427910.0,-2508116.0,6225479.0,5185404.0,1040075.0,1.0536
2024-09-17,922215.0,3441231.0,-2519016.0,6275577.0,5350175.0,925402.0,1.0605
2024-09-18,923514.0,3433611.0,-2510097.0,6574401.0,5403652.0,1170749.0,0.9543
2024-09-19,924282.0,3488140.0,-2563858.0,6256569.0,4799904.0,1456665.0,0.9372
2024-09-20,946272.0,3483404.0,-2537132.0,7763141.0,5420869.0,2342272.0,1.1987
2024-09-23,818377.0,3473291.0,-2654914.0,8269300.0,5805920.0,2463380.0,1.2134
2024-09-24,718897.0,3496006.0,-2777109.0,8356429.0,6047665.0,2308764.0,1.1211
2024-09-25,636408.0,3502049.0,-2865641.0,7764222.0,5488147.0,2276075.0,1.1217
2024-09-26,402323.0,3193751.0,-2791428.0,5849049.0,3847460.0,2001589.0,1.1687
2024-09-27,404999.0,3294648.0,-2889649.0,7323321.0,4592194.0,2731127.0,0.9442
2024-09-30,392152.0,3374559.0,-2982407.0,7990574.0,5636320.0,2354254.0,0.7287
2024-10-01,392595.0,3505630.0,-3113035.0,7230717.0,4914050.0,2316667.0,0.7975
2024-10-03,377456.0,3626827.0,-3249371.0,6126896.0,4373563.0,1753333.0,0.7607
2024-10-04,374305.0,3683504.0,-3309199.0,7410747.0,5270859.0,2139888.0,0.6309
2024-10-07,363584.0,3785214.0,-3421630.0,7876333.0,5786166.0,2090167.0,0.6177
2024-10-08,390908.0,3789424.0,-3398516.0,7988166.0,5687124.0,2301042.0,0.7067
2024-10-09,398770.0,3774602.0,-3375832.0,7254757.0,5430491.0,1824266.0,0.7211
2024-10-10,400519.0,3800924.0,-3400405.0,6036875.0,5187078.0,849797.0,0.8527
2024-10-11,401058.0,3823045.0,-3421987.0,6612648.0,5490949.0,1121699.0,0.7484
2024-10-14,401401.0,3848491.0,-3447090.0,6723985.0,5668868.0,1055117.0,0.8563
2024-10-15,399518.0,3861242.0,-3461724.0,6829099.0,5751450.0,1077649.0,0.7642
2024-10-16,396750.0,3884428.0,-3487678.0,6830663.0,5272308.0,1558355.0,0.7269
2024-10-17,417822.0,3904567.0,-3486745.0,6018376.0,4970357.0,1048019.0,0.7275
2024-10-18,425830.0,3944610.0,-3518780.0,6785376.0,5698238.0,1087138.0,0.8875
2024-10-21,438123.0,3914311.0,-3476188.0,7008075.0,5934046.0,1074029.0,0.7579
2024-10-22,436816.0,3921931.0,-3485115.0,7155713.0,6109015.0,1046698.0,0.632
2024-10-23,444845.0,3947216.0,-3502371.0,7020024.0,5635955.0,1384069.0,0.7322
2024-10-24,446738.0,3967621.0,-3520883.0,6681636.0,5489073.0,1192563.0,0.8241
2024-10-25,446067.0,3982604.0,-3536537.0,7911085.0,6540874.0,1370211.0,0.7165
2024-10-28,443608.0,4001999.0,-3558391.0,8250576.0,6294783.0,1955793.0,0.8039
2024-10-29,464270.0,3994809.0,-3530539.0,8566678.0,6569672.0,1997006.0,0.9882
2024-10-30,475195.0,4014994.0,-3539799.0,7728208.0,5948735.0,1779473.0,0.831
